0.000000000000000000e+00,-9.295244694936672936e-01
3.333333333333333287e-02,-9.290772145357560907e-01
6.666666666666666574e-02,-9.288404253179886050e-01
1.000000000000000056e-01,-9.286330472831482163e-01
1.333333333333333315e-01,-9.286892423638741789e-01
1.666666666666666574e-01,-9.283012809242057184e-01
2.000000000000000111e-01,-9.284073024005758956e-01
2.333333333333333370e-01,-9.288280536004704935e-01
2.666666666666666630e-01,-9.292282125016576577e-01
2.999999999999999889e-01,-9.295567919791812850e-01
3.333333333333333148e-01,-9.290844756855050068e-01
3.666666666666666408e-01,-9.288647559740208504e-01
4.000000000000000222e-01,-9.290675077848953300e-01
4.333333333333333481e-01,-9.298009581263787515e-01
4.666666666666666741e-01,-9.300912054550863894e-01
5.000000000000000000e-01,-9.303494818723595516e-01
5.333333333333333259e-01,-9.309242553865386682e-01
5.666666666666666519e-01,-9.318035842466432239e-01
5.999999999999999778e-01,-9.326729187126274745e-01
6.333333333333333037e-01,-9.334093308649675791e-01
6.666666666666666297e-01,-9.340256675105834683e-01
6.999999999999999556e-01,-9.340541814450473712e-01
7.333333333333332815e-01,-9.339992645411114847e-01
7.666666666666666075e-01,-9.337535270613968041e-01
8.000000000000000444e-01,-9.334658984277854898e-01
8.333333333333333703e-01,-9.329740433047170045e-01
8.666666666666666963e-01,-9.323687616817755153e-01
9.000000000000000222e-01,-9.316087567907683775e-01
9.333333333333333481e-01,-9.310007803429847240e-01
9.666666666666666741e-01,-9.301897354811970997e-01
1.000000000000000000e+00,-9.291644510756074116e-01
1.033333333333333215e+00,-9.283040553494261715e-01
1.066666666666666652e+00,-9.269061700517753355e-01
1.100000000000000089e+00,-9.243361036651868146e-01
1.133333333333333304e+00,-9.192427759028478640e-01
1.166666666666666741e+00,-9.111699609260108801e-01
1.199999999999999956e+00,-9.010819546044477324e-01
1.233333333333333393e+00,-8.871932729307305809e-01
1.266666666666666607e+00,-8.711250613930641151e-01
1.300000000000000044e+00,-8.511663966746405574e-01
1.333333333333333259e+00,-8.292199635871448926e-01
1.366666666666666696e+00,-8.052487880917915675e-01
1.399999999999999911e+00,-7.813136601683500215e-01
1.433333333333333348e+00,-7.548021719105711957e-01
1.466666666666666563e+00,-7.292339802043434904e-01
1.500000000000000000e+00,-7.019344109605033522e-01
1.533333333333333215e+00,-6.758264990936820871e-01
1.566666666666666652e+00,-6.528624589742143547e-01
1.600000000000000089e+00,-6.295059930753611477e-01
1.633333333333333304e+00,-6.082363936546117955e-01
1.666666666666666741e+00,-5.886476702500184066e-01
1.699999999999999956e+00,-5.718086104068554887e-01
1.733333333333333393e+00,-5.544193612317742659e-01
1.766666666666666607e+00,-5.387495704141003205e-01
1.800000000000000044e+00,-5.232207925675219640e-01
1.833333333333333259e+00,-5.090162634419002075e-01
1.866666666666666696e+00,-4.960095412117220826e-01
1.899999999999999911e+00,-4.843330287306373272e-01
1.933333333333333348e+00,-4.721119671659796957e-01
1.966666666666666563e+00,-4.607249655677713718e-01
2.000000000000000000e+00,-4.495362632242985712e-01
2.033333333333333215e+00,-4.388845919310682131e-01
2.066666666666666430e+00,-4.281537336794347670e-01
2.100000000000000089e+00,-4.162773380544778079e-01
2.133333333333333304e+00,-4.045744099431957119e-01
2.166666666666666519e+00,-3.936480162568480878e-01
2.200000000000000178e+00,-3.815848998148331783e-01
2.233333333333333393e+00,-3.688319044124450663e-01
2.266666666666666607e+00,-3.560397239252716117e-01
2.299999999999999822e+00,-3.408505463525569601e-01
2.333333333333333481e+00,-3.248558390242332061e-01
2.366666666666666696e+00,-3.090360318029283238e-01
2.399999999999999911e+00,-2.913939326373461425e-01
2.433333333333333126e+00,-2.730663639533800202e-01
2.466666666666666785e+00,-2.556834570958741448e-01
2.500000000000000000e+00,-2.376783825727670496e-01
