0.000000000000000000e+00,3.849892488001740998e-02
3.333333333333333287e-02,4.084532704923442281e-02
6.666666666666666574e-02,4.418792031572763013e-02
1.000000000000000056e-01,4.900057882623307798e-02
1.333333333333333315e-01,5.574669149592911127e-02
1.666666666666666574e-01,6.398957981561087527e-02
2.000000000000000111e-01,7.551973030245788532e-02
2.333333333333333370e-01,9.019462153088622647e-02
2.666666666666666630e-01,1.067133982664243280e-01
2.999999999999999889e-01,1.272787689998690630e-01
3.333333333333333148e-01,1.505339915593185973e-01
3.666666666666666408e-01,1.745390005760238117e-01
4.000000000000000222e-01,2.017804395669569872e-01
4.333333333333333481e-01,2.293037374203003020e-01
4.666666666666666741e-01,2.553560211769704824e-01
5.000000000000000000e-01,2.824324794704332620e-01
5.333333333333333259e-01,3.088719248784514981e-01
5.666666666666666519e-01,3.318213049476188559e-01
5.999999999999999778e-01,3.540603403736701793e-01
6.333333333333333037e-01,3.733931512545257125e-01
6.666666666666666297e-01,3.889080794540501484e-01
6.999999999999999556e-01,4.027032240113022632e-01
7.333333333333332815e-01,4.128395100302165166e-01
7.666666666666666075e-01,4.191277337113764045e-01
8.000000000000000444e-01,4.235007903244606409e-01
8.333333333333333703e-01,4.262951833571004823e-01
8.666666666666666963e-01,4.280189931322627150e-01
9.000000000000000222e-01,4.292568479616977184e-01
9.333333333333333481e-01,4.301598215751921694e-01
9.666666666666666741e-01,4.311814050965418477e-01
1.000000000000000000e+00,4.324812802329786598e-01
1.033333333333333215e+00,4.354695826563610983e-01
1.066666666666666652e+00,4.409792085172699605e-01
1.100000000000000089e+00,4.484144210013462084e-01
1.133333333333333304e+00,4.563872881516397584e-01
1.166666666666666741e+00,4.645715064827173335e-01
1.199999999999999956e+00,4.724051471643336830e-01
1.233333333333333393e+00,4.804580162064995275e-01
1.266666666666666607e+00,4.878290296403578474e-01
1.300000000000000044e+00,4.951396171428366078e-01
1.333333333333333259e+00,5.013241714533099858e-01
1.366666666666666696e+00,5.080779914182725898e-01
1.399999999999999911e+00,5.142006398266872891e-01
1.433333333333333348e+00,5.206561289180148266e-01
1.466666666666666563e+00,5.264065339816833555e-01
1.500000000000000000e+00,5.329575361472925765e-01
1.533333333333333215e+00,5.396351995892303410e-01
1.566666666666666652e+00,5.462210346893500157e-01
1.600000000000000089e+00,5.526050624899605523e-01
1.633333333333333304e+00,5.595820054535831645e-01
1.666666666666666741e+00,5.670681805515790375e-01
1.699999999999999956e+00,5.739505785295494489e-01
1.733333333333333393e+00,5.807921212666896649e-01
1.766666666666666607e+00,5.871234155491911189e-01
1.800000000000000044e+00,5.941599473153359456e-01
1.833333333333333259e+00,6.010281870865530340e-01
1.866666666666666696e+00,6.081910697553074563e-01
1.899999999999999911e+00,6.151513620131295879e-01
1.933333333333333348e+00,6.219689420631558940e-01
1.966666666666666563e+00,6.277579341825978432e-01
2.000000000000000000e+00,6.338789167267196989e-01
2.033333333333333215e+00,6.409376382478387812e-01
2.066666666666666430e+00,6.486525140063161832e-01
2.100000000000000089e+00,6.567996468178927127e-01
