0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333287e-02,-6.063493692446138283e-02
6.666666666666666574e-02,-5.780834037204113374e-03
1.000000000000000056e-01,3.200659494201542332e-02
1.333333333333333315e-01,3.485715946932775589e-02
1.666666666666666574e-01,1.020000769101594984e-02
2.000000000000000111e-01,1.885475990001064805e-02
2.333333333333333370e-01,1.264136108790621382e-02
2.666666666666666630e-01,-5.108451397645152881e-05
2.999999999999999889e-01,1.325775791709268847e-02
3.333333333333333148e-01,-1.500857841059688447e-03
3.666666666666666408e-01,1.742469559104162236e-03
4.000000000000000222e-01,-1.801971905112872974e-03
4.333333333333333481e-01,7.449853556790245190e-03
4.666666666666666741e-01,-4.082210123123597434e-03
5.000000000000000000e-01,5.330173858886858018e-03
5.333333333333333259e-01,6.185588039733583288e-03
5.666666666666666519e-01,-6.622091092294141168e-03
5.999999999999999778e-01,-2.364614037707879479e-03
6.333333333333333037e-01,5.440889508864232837e-03
6.666666666666666297e-01,2.248777421829384338e-03
6.999999999999999556e-01,1.575760681459689727e-02
7.333333333333332815e-01,1.074104729297455096e-02
7.666666666666666075e-01,5.205612585102228906e-03
8.000000000000000444e-01,-8.812034264970153297e-03
8.333333333333333703e-01,-2.551125268880627406e-03
8.666666666666666963e-01,7.457499614804685706e-03
9.000000000000000222e-01,-8.427074207418977503e-03
9.333333333333333481e-01,-1.166907438592483526e-02
9.666666666666666741e-01,9.273338577379872105e-03
1.000000000000000000e+00,-6.095922740906103976e-03
1.033333333333333215e+00,-7.095827706907469334e-01
1.066666666666666652e+00,-4.152022241650832890e-01
1.100000000000000089e+00,-3.919883683822540932e-01
1.133333333333333304e+00,-3.277655709605077905e-01
1.166666666666666741e+00,-2.486563358030682291e-01
1.199999999999999956e+00,-1.497261972769876048e-01
1.233333333333333393e+00,-9.570597084448889680e-02
1.266666666666666607e+00,-8.214017826311814652e-03
1.300000000000000044e+00,3.136597486475635466e-02
1.333333333333333259e+00,5.004534761124879855e-02
1.366666666666666696e+00,7.268150863853321819e-02
1.399999999999999911e+00,5.794487439460482836e-02
1.433333333333333348e+00,5.804267686242597923e-02
1.466666666666666563e+00,6.290261545032475865e-02
1.500000000000000000e+00,3.860269351496719431e-02
1.533333333333333215e+00,2.959847672418720183e-02
1.566666666666666652e+00,3.845763601067243159e-02
1.600000000000000089e+00,8.047305738698145444e-03
1.633333333333333304e+00,-2.009928584170841970e-02
1.666666666666666741e+00,-3.423830048401074050e-02
1.699999999999999956e+00,1.954237214067608419e-03
1.733333333333333393e+00,-2.726923739570180291e-02
1.766666666666666607e+00,-2.438524509057068967e-02
1.800000000000000044e+00,-5.264395139203768142e-03
1.833333333333333259e+00,3.248566178219758349e-02
1.866666666666666696e+00,1.175069164355048608e-02
1.899999999999999911e+00,3.018098535421085554e-02
1.933333333333333348e+00,3.038766295561151978e-02
1.966666666666666563e+00,2.734300737526685482e-02
2.000000000000000000e+00,3.580965261504775315e-02
2.033333333333333215e+00,-8.263102533167948627e-03
2.066666666666666430e+00,-2.617159155116635105e-01
2.100000000000000089e+00,-1.651113876914899747e-01
2.133333333333333304e+00,-7.702587958477252750e-02
