Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1678570460.7090669,8,1678570460,708853759,world,-1.2225146293640137,-3.023991107940674,0.032977115362882614,0.006918853148818016,0.006918853148818016,-0.017989017069339752,0.9997903108596802
1678570460.8086011,9,1678570460,808402318,world,-1.222277283668518,-3.0244498252868652,0.03300829604268074,0.006918853148818016,0.006918853148818016,-0.017989017069339752,0.9997903108596802
1678570461.0073059,10,1678570461,7127337,world,-1.222322702407837,-3.0243566036224365,0.03301048278808594,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.2068913,11,1678570461,206652727,world,-1.2222903966903687,-3.02441668510437,0.032999467104673386,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.3068879,12,1678570461,306759283,world,-1.2222785949707031,-3.0244522094726562,0.032991841435432434,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.4068642,13,1678570461,406773710,world,-1.2222836017608643,-3.0244431495666504,0.03299978747963905,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.507316,14,1678570461,507145182,world,-1.2223024368286133,-3.024428367614746,0.032988108694553375,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.6079555,15,1678570461,607797698,world,-1.2225406169891357,-3.023983955383301,0.03297935426235199,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.7074502,16,1678570461,707322792,world,-1.222274899482727,-3.0244481563568115,0.03300086781382561,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.8074148,17,1678570461,807159074,world,-1.2222893238067627,-3.024430990219116,0.03299625217914581,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570461.9089828,18,1678570461,908570741,world,-1.222314476966858,-3.0243759155273438,0.032998476177453995,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570462.3057828,19,1678570462,305628153,world,-1.222330927848816,-3.0243475437164307,0.03302273526787758,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
1678570462.4159257,20,1678570462,415704793,world,-1.2222877740859985,-3.024428367614746,0.03302709013223648,0.006918853148818016,0.006918853148818016,-0.019372789189219475,0.9997644424438477
