Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1678570508.6858704,7,1678570508,685199535,world,-1.2173211574554443,-3.0321733951568604,0.03370305895805359,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570508.7758994,8,1678570508,775449707,world,-1.2174934148788452,-3.0316696166992188,0.03401941433548927,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570508.9792802,9,1678570508,979023302,world,-1.217321753501892,-3.032191276550293,0.03398466110229492,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570509.480944,10,1678570509,480789819,world,-1.2172993421554565,-3.032247304916382,0.03288353234529495,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570514.87633,11,1678570514,876083767,world,-1.2172026634216309,-3.032521963119507,0.03336847946047783,0.009686394594609737,0.00830262340605259,-0.013837706297636032,0.9998228549957275
1678570515.9721963,12,1678570515,972001842,world,-1.2172566652297974,-3.032405138015747,0.033416155725717545,0.009686394594609737,0.00830262340605259,-0.013837706297636032,0.9998228549957275
1678570516.4699333,13,1678570516,469733857,world,-1.2172245979309082,-3.032480239868164,0.03399280086159706,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570516.5803673,14,1678570516,580212950,world,-1.2172353267669678,-3.032471179962158,0.033983297646045685,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570516.669584,15,1678570516,669448992,world,-1.2172352075576782,-3.0324862003326416,0.033393751829862595,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570516.7597697,16,1678570516,759577813,world,-1.2172385454177856,-3.032482862472534,0.0339793786406517,0.00830262340605259,0.00830262340605259,-0.013837706297636032,0.9998353123664856
1678570517.0778575,17,1678570517,77399115,world,-1.2176265716552734,-3.0334622859954834,0.044381361454725266,0.0013837706064805388,-0.012453935109078884,-0.005535082425922155,0.9999061822891235
1678570517.1684504,18,1678570517,168022203,world,-1.221014142036438,-3.0331196784973145,0.07132286578416824,-0.005535082425922155,-0.0013837706064805388,0.0027675412129610777,0.9999798536300659
1678570517.4738991,19,1678570517,473390011,world,-1.2343214750289917,-3.0237317085266113,0.19027827680110931,0.0013837706064805388,0.005535082425922155,0.015221476554870605,0.999867856502533
1678570517.575694,20,1678570517,575235281,world,-1.2377972602844238,-3.018686056137085,0.24978402256965637,0.005535082425922155,0.006918853148818016,0.017989017069339752,0.9997989535331726
1678570517.6779146,21,1678570517,677452374,world,-1.2398086786270142,-3.0130057334899902,0.3232482969760895,0.009686394594609737,0.005535082425922155,0.01660524681210518,0.999799907207489
1678570517.769076,22,1678570517,768629227,world,-1.2399914264678955,-3.0103185176849365,0.4048348069190979,0.012453935109078884,0.00830262340605259,0.013837706297636032,0.999792218208313
1678570518.0748622,23,1678570518,74436273,world,-1.234506368637085,-3.0131874084472656,0.6265912055969238,0.005535082425922155,0.0013837706064805388,0.012453935109078884,0.9999061822891235
1678570518.2688706,24,1678570518,268463737,world,-1.226934552192688,-3.021195650100708,0.7155608534812927,-0.004151311703026295,-0.005535082425922155,0.015221476554870605,0.9998602271080017
1678570518.3706403,25,1678570518,370205421,world,-1.22371506690979,-3.0252108573913574,0.7412093877792358,-0.006918853148818016,-0.006918853148818016,0.015221476554870605,0.999836266040802
1678570518.9739609,26,1678570518,973525642,world,-1.2211897373199463,-3.038675546646118,0.7618831396102905,-0.019372789189219475,0.0027675412129610777,-0.08579377084970474,0.9961206912994385
1678570519.0689569,27,1678570519,68486665,world,-1.2204889059066772,-3.038135051727295,0.7581396102905273,-0.05396705120801926,-0.02214032970368862,-0.32241854071617126,0.9447981715202332
1678570519.1761007,28,1678570519,175641398,world,-1.2181788682937622,-3.0321033000946045,0.7459100484848022,-0.08302623778581619,0.0013837706064805388,-0.578416109085083,0.8115044832229614
1678570519.3743525,29,1678570519,373911804,world,-1.1911810636520386,-2.9885036945343018,0.7598361372947693,0.08579377084970474,-0.06642098724842072,0.7282539010047913,-0.6766638159751892
1678570519.575731,30,1678570519,575293972,world,-1.063866138458252,-2.9361395835876465,0.8530099987983704,-0.10931787639856339,0.21448443830013275,-0.6254643201828003,0.7421861886978149
1678570519.6689153,31,1678570519,668402270,world,-0.9355254173278809,-2.9230358600616455,0.9139458537101746,-0.09132885932922363,0.19511166214942932,-0.5604270696640015,0.7996948957443237
1678570519.8691819,32,1678570519,868749974,world,-0.5953910946846008,-2.909045457839966,0.9879806637763977,-0.019372789189219475,-0.04289688542485237,-0.4248175621032715,0.9040545225143433
1678570520.0690126,33,1678570520,68526709,world,-0.2822258472442627,-2.8799450397491455,1.0052639245986938,0.005535082425922155,-0.16190116107463837,-0.32795363664627075,0.9307007193565369
1678570520.2701626,34,1678570520,269740652,world,-0.08801984041929245,-2.8274807929992676,1.020930290222168,-0.004151311703026295,-0.09132885932922363,-0.27537035942077637,0.9569811820983887
1678570520.486023,35,1678570520,485580604,world,0.03076253831386566,-2.76041316986084,1.0303936004638672,-0.03736180439591408,0.020756559446454048,-0.2601488530635834,0.9646221399307251
1678570520.5680385,36,1678570520,567602908,world,0.09120914340019226,-2.719957113265991,1.0303014516830444,-0.049815740436315536,0.04843197017908096,-0.2629163861274719,0.962313711643219
1678570520.6752846,37,1678570520,674916069,world,0.16272671520709991,-2.6730098724365234,1.0278055667877197,-0.0774911567568779,0.06642098724842072,-0.27537035942077637,0.9559050798416138
1678570520.8660128,38,1678570520,865594893,world,0.35079076886177063,-2.5467734336853027,1.0041733980178833,-0.0982477143406868,0.0567345917224884,-0.30858084559440613,0.9444079995155334
1678570520.971793,39,1678570520,971315266,world,0.46614763140678406,-2.464655637741089,0.9772994518280029,-0.10931787639856339,0.05119951069355011,-0.3348724842071533,0.9344991445541382
1678570521.1736977,40,1678570521,173253924,world,0.7301750183105469,-2.2642555236816406,0.8787494897842407,-0.05258328467607498,0.045664429664611816,-0.3860720098018646,0.9198359847068787
1678570521.4698818,41,1678570521,469363443,world,1.1855140924453735,-1.9572694301605225,0.6641709208488464,0.0982477143406868,0.040129344910383224,-0.4607956111431122,0.8811381459236145
1678570521.7898362,42,1678570521,789378989,world,1.6436471939086914,-1.828461766242981,0.5788678526878357,0.12730689346790314,-0.019372789189219475,-0.5424380898475647,0.830167829990387
1678570521.8726554,43,1678570521,872210896,world,1.7726720571517944,-1.829921007156372,0.574679434299469,0.10239902138710022,-0.08717754483222961,-0.5327516794204712,0.835517942905426
1678570522.0740871,44,1678570522,73555667,world,1.9576934576034546,-1.8407022953033447,0.5606626868247986,0.0013837706064805388,-0.16605247557163239,-0.4483416974544525,0.8783019781112671
1678570522.169134,45,1678570522,168668581,world,2.0082004070281982,-1.8294023275375366,0.5490078926086426,-0.03321049362421036,-0.15083099901676178,-0.3874557614326477,0.9088592529296875
1678570522.301624,46,1678570522,301124348,world,2.033698797225952,-1.799545407295227,0.5396690964698792,-0.05258328467607498,-0.11623673141002655,-0.3168834447860718,0.9398451447486877
1678570522.4663458,47,1678570522,465859017,world,2.0338635444641113,-1.6860980987548828,0.5321189165115356,-0.0567345917224884,-0.06503721326589584,-0.13560952246189117,0.9869961142539978
1678570522.6688478,48,1678570522,668362936,world,1.9910900592803955,-1.516022801399231,0.5342023968696594,-0.08856131881475449,-0.06365344673395157,0.05258328467607498,0.9926429986953735
1678570522.7638614,49,1678570522,763405490,world,1.9515787363052368,-1.409481167793274,0.5373716950416565,-0.11762050539255142,-0.08164246380329132,0.12038803845643997,0.9823475480079651
1678570522.8713744,50,1678570522,870881988,world,1.8944846391677856,-1.2849944829940796,0.544558584690094,-0.14391213655471802,-0.09132885932922363,0.17435508966445923,0.9698188900947571
1678570522.9665992,51,1678570522,966090783,world,1.8150200843811035,-1.1393877267837524,0.5580312013626099,-0.1549823135137558,-0.09271262586116791,0.2172519862651825,0.9592634439468384
1678570523.0737936,52,1678570523,73295836,world,1.7100741863250732,-0.9718270301818848,0.5782157182693481,-0.1494472175836563,-0.0982477143406868,0.2518462538719177,0.9510974287986755
1678570523.1915073,53,1678570523,191083850,world,1.580696702003479,-0.7876837253570557,0.6015580892562866,-0.09686394035816193,-0.09132885932922363,0.27675411105155945,0.9516741037368774
1678570523.3692088,54,1678570523,368766614,world,1.2727465629577637,-0.40978360176086426,0.6374400854110718,0.08164246380329132,-0.062269676476716995,0.3058133125305176,0.9465385675430298
1678570523.465558,55,1678570523,465102822,world,1.1135274171829224,-0.24426600337028503,0.6430731415748596,0.16190116107463837,-0.03874557837843895,0.31134840846061707,0.9356008768081665
1678570523.570689,56,1678570523,570236246,world,0.9618290662765503,-0.10568466782569885,0.6382279992103577,0.1964954286813736,-0.020756559446454048,0.3210347592830658,0.9262264370918274
1678570523.664844,57,1678570523,664412215,world,0.8228392601013184,-0.002361033111810684,0.6271395087242126,0.19234411418437958,-0.015221476554870605,0.3362562656402588,0.9217937588691711
1678570524.3906393,58,1678570524,390158744,world,0.058959219604730606,0.13990285992622375,0.5255835056304932,-0.005535082425922155,-0.01660524681210518,0.5936375856399536,0.8045421838760376
1678570524.5685902,59,1678570524,568090571,world,-0.1570766419172287,0.13834117352962494,0.5150965452194214,-0.006918853148818016,0.058118365705013275,0.6351507306098938,0.7701674699783325
1678570524.6635196,60,1678570524,663059896,world,-0.2649700939655304,0.15291601419448853,0.5281983613967896,-0.024907870218157768,0.08025868982076645,0.6047077178955078,0.7920017242431641
1678570524.9711099,61,1678570524,970580851,world,-0.5243731737136841,0.31560656428337097,0.6399464011192322,-0.06365344673395157,0.16605247557163239,0.2227870672941208,0.958509624004364
1678570525.066632,62,1678570525,66108402,world,-0.5688192844390869,0.41251957416534424,0.6923121809959412,-0.029059182852506638,0.17297132313251495,0.12592312693595886,0.976411759853363
1678570525.5749557,63,1678570525,574480078,world,-0.5159246325492859,0.8645796775817871,0.8322813510894775,0.027675412595272064,-0.040129344910383224,0.013837706297636032,0.9987152814865112
1678570525.69366,64,1678570525,693208122,world,-0.5055339932441711,0.9197996854782104,0.8590817451477051,-0.006918853148818016,-0.03736180439591408,0.01107016485184431,0.9992164969444275
1678570525.9665575,65,1678570525,966156017,world,-0.5153228640556335,1.1142627000808716,0.9323221445083618,-0.11762050539255142,0.013837706297636032,0.0,0.9929622411727905
1678570526.0734446,66,1678570526,72942113,world,-0.5245361924171448,1.2095943689346313,0.9547536969184875,-0.14114460349082947,0.023524099960923195,-0.005535082425922155,0.9896939992904663
1678570526.168681,67,1678570526,168234503,world,-0.5302155017852783,1.3326927423477173,0.9775724411010742,-0.1549823135137558,0.03044295310974121,-0.009686394594609737,0.9874005913734436
1678570526.8680103,68,1678570526,867483919,world,-0.504544734954834,2.558690071105957,0.8530269861221313,0.19511166214942932,-0.00830262340605259,0.012453935109078884,0.9806668162345886
1678570526.973679,69,1678570526,973199343,world,-0.4996832311153412,2.6579365730285645,0.8270799517631531,0.17850640416145325,-0.004151311703026295,0.015221476554870605,0.9838122725486755
1678570527.269895,70,1678570527,269402908,world,-0.47485125064849854,2.762857675552368,0.8160821795463562,0.040129344910383224,-0.01660524681210518,0.01660524681210518,0.9989184737205505
1678570527.5690594,71,1678570527,568621692,world,-0.4665432572364807,2.7822377681732178,0.7902275919914246,-0.01660524681210518,-0.01107016485184431,0.01660524681210518,0.9996629357337952
1678570527.7701,72,1678570527,769625538,world,-0.4766930937767029,2.8139445781707764,0.7829895615577698,0.0027675412129610777,0.0,0.015221476554870605,0.999880313873291
1678570528.0666623,73,1678570528,66158004,world,-0.49121949076652527,2.8632586002349854,0.779842734336853,0.03044295310974121,0.012453935109078884,0.015221476554870605,0.9993429780006409
1678570528.5664763,74,1678570528,566031790,world,-0.482138454914093,2.882906436920166,0.7714054584503174,0.0027675412129610777,-0.004151311703026295,0.015221476554870605,0.9998716711997986
1678570528.661561,75,1678570528,661040410,world,-0.48093411326408386,2.882955551147461,0.7675449848175049,-0.0013837706064805388,-0.005535082425922155,0.013837706297636032,0.9998879432678223
1678570528.7690215,76,1678570528,768580487,world,-0.4812767207622528,2.882298707962036,0.7646835446357727,-0.0013837706064805388,-0.005535082425922155,0.012453935109078884,0.9999061822891235
1678570528.8662517,77,1678570528,865836280,world,-0.48208028078079224,2.882167100906372,0.7621579170227051,-0.0027675412129610777,-0.004151311703026295,0.013837706297636032,0.9998918175697327
1678570529.0689921,78,1678570529,68547107,world,-0.48602738976478577,2.8813765048980713,0.764718234539032,-0.0013837706064805388,-0.0,0.013837706297636032,0.9999032616615295
1678570529.174046,79,1678570529,173545494,world,-0.4876665472984314,2.880385160446167,0.7611033320426941,-0.0027675412129610777,0.0027675412129610777,0.015221476554870605,0.9998764991760254
1678570529.2685761,80,1678570529,268061770,world,-0.4893798828125,2.8792426586151123,0.7562694549560547,-0.0027675412129610777,0.0013837706064805388,0.015221476554870605,0.9998793601989746
1678570529.3630023,81,1678570529,362488026,world,-0.49034327268600464,2.877734422683716,0.7530781030654907,-0.005535082425922155,0.0013837706064805388,0.015221476554870605,0.999867856502533
1678570529.4696212,82,1678570529,469110843,world,-0.49118080735206604,2.8768627643585205,0.7537731528282166,-0.006918853148818016,0.0013837706064805388,0.015221476554870605,0.9998592734336853
1678570529.6585286,83,1678570529,658262751,world,-0.4910675287246704,2.8768317699432373,0.7595394849777222,-0.005535082425922155,0.0013837706064805388,0.015221476554870605,0.999867856502533
1678570529.7600605,84,1678570529,759359583,world,-0.49102941155433655,2.876856803894043,0.7601123452186584,-0.004151311703026295,-0.0,0.015221476554870605,0.999875545501709
1678570529.8615882,85,1678570529,861119501,world,-0.49109652638435364,2.8779067993164062,0.7587300539016724,-0.005535082425922155,-0.0027675412129610777,0.01660524681210518,0.9998429417610168
1678570529.9632223,86,1678570529,962752968,world,-0.49137768149375916,2.879446506500244,0.755574643611908,-0.0013837706064805388,0.0013837706064805388,0.023524099960923195,0.999721348285675
1678570530.2577755,87,1678570530,257269442,world,-0.4930410087108612,2.882521867752075,0.691417932510376,-0.0027675412129610777,0.0013837706064805388,0.024907870218157768,0.9996849894523621
1678570530.5662746,88,1678570530,565811368,world,-0.49482545256614685,2.8855860233306885,0.5831059813499451,0.0027675412129610777,0.0027675412129610777,0.020756559446454048,0.9997768998146057
1678570530.657148,89,1678570530,656640044,world,-0.49496909976005554,2.8860998153686523,0.5391764044761658,0.004151311703026295,0.0013837706064805388,0.019372789189219475,0.9998027682304382
1678570530.8602204,90,1678570530,859758924,world,-0.4933321475982666,2.882441520690918,0.4356206953525543,-0.0,0.0027675412129610777,0.019372789189219475,0.9998084902763367
1678570530.9743395,91,1678570530,973881098,world,-0.4915752410888672,2.8787007331848145,0.37660062313079834,-0.005535082425922155,-0.0013837706064805388,0.019372789189219475,0.9997960329055786
1678570531.1668699,92,1678570531,166410745,world,-0.4871627390384674,2.8744008541107178,0.2670219838619232,-0.012453935109078884,-0.0027675412129610777,0.019372789189219475,0.9997309446334839
1678570531.359697,93,1678570531,359174724,world,-0.48402270674705505,2.8764069080352783,0.17455792427062988,-0.004151311703026295,-0.006918853148818016,0.013837706297636032,0.9998716711997986
1678570531.8691823,94,1678570531,868727282,world,-0.490246057510376,2.879351854324341,0.05031697079539299,-0.0027675412129610777,0.005535082425922155,0.015221476554870605,0.9998649954795837
