Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,transform.translation.x,transform.translation.y,transform.translation.z,transform.rotation.x,transform.rotation.y,transform.rotation.z,transform.rotation.w
1678557437.7553477,110,1678557437,723508173,world,vicon/cf_obs4/cf_obs4,-0.991188818876699,-0.0020114527346183717,1.051133499339445,-0.014565421005819547,-0.008610857789857405,-0.399782813427554,0.9164537106297271
1678557437.774858,111,1678557437,743485518,world,vicon/cf_obs4/cf_obs4,-0.9911879223389092,-0.001994531031851588,1.0511530876645934,-0.014180784428264767,-0.008767948746077383,-0.39978941852946065,0.9164553722138689
1678557437.7956083,112,1678557437,763311392,world,vicon/cf_obs4/cf_obs4,-0.9911845684939731,-0.0019613585765978154,1.0511733680901392,-0.014496569527987781,-0.00860152443265778,-0.39971715002743735,0.9164835313431976
1678557437.8152056,113,1678557437,783625276,world,vicon/cf_obs4/cf_obs4,-0.9912069113751428,-0.0019903758054582374,1.0511520754620332,-0.014461203768536825,-0.008658561864777176,-0.3997434023151529,0.9164721027928261
1678557437.8354228,114,1678557437,803036858,world,vicon/cf_obs4/cf_obs4,-0.9912088140808194,-0.001997813071028251,1.0511589673199646,-0.014507664253160616,-0.008637422327481216,-0.3997831774612658,0.9164542179685946
1678557437.8550107,115,1678557437,823325526,world,vicon/cf_obs4/cf_obs4,-0.9911561706645159,-0.0019709126593191887,1.0511358477692763,-0.014864520729156432,-0.008495354993070789,-0.3997613792775173,0.9164593360347043
1678557437.8751457,116,1678557437,843486668,world,vicon/cf_obs4/cf_obs4,-0.9911848320643285,-0.001978132950817997,1.0511967061504697,-0.014615506712648187,-0.00855800681304471,-0.39968104339461585,0.9164977965243079
1678557437.8953362,117,1678557437,863482698,world,vicon/cf_obs4/cf_obs4,-0.9912416508924363,-0.001991728903003662,1.0511599521223642,-0.014863291223475931,-0.008491281345528625,-0.399754146566074,0.9164625486174256
1678557437.914973,118,1678557437,883523592,world,vicon/cf_obs4/cf_obs4,-0.9911566260376826,-0.001983664454895332,1.0511338554106815,-0.01481368180282537,-0.008525863048699242,-0.3997674346290777,0.9164572345182319
1678557437.935408,119,1678557437,903083643,world,vicon/cf_obs4/cf_obs4,-0.9911436393941404,-0.0019724388205394038,1.0511699289091312,-0.014595561707629864,-0.008610134803438606,-0.3997571278187147,0.9164644422536191
1678557437.9551218,120,1678557437,923501349,world,vicon/cf_obs4/cf_obs4,-0.9912418325915187,-0.0019874525735082593,1.0512054626751137,-0.01492789141874858,-0.008478032833308528,-0.3996841322534681,0.9164921578725372
1678557437.9751067,121,1678557437,943421402,world,vicon/cf_obs4/cf_obs4,-0.9911953037638056,-0.0019908076011267983,1.0511022486392094,-0.014524721259705067,-0.008640022551684563,-0.39980382517613255,0.916444915888111
