Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,transform.translation.x,transform.translation.y,transform.translation.z,transform.rotation.x,transform.rotation.y,transform.rotation.z,transform.rotation.w
1678557437.7372918,110,1678557437,702875922,world,vicon/cf_gate3/cf_gate3,-0.0098112228199945,0.19733469528909406,0.5564480816436631,5.5232767412944886e-05,-0.03792639339910505,0.7068833000746599,0.7063126685177294
1678557437.7548697,111,1678557437,723508173,world,vicon/cf_gate3/cf_gate3,-0.009792320129249547,0.19728251351219644,0.5563699612655074,7.105162130575879e-05,-0.03790609807062763,0.7068990143413179,0.7062980293077423
1678557437.774505,112,1678557437,743485518,world,vicon/cf_gate3/cf_gate3,-0.009794466869653864,0.19730518320755264,0.5564035898128875,5.955426638767325e-05,-0.037920446062168454,0.7068838912241656,0.7063123958642646
1678557437.7954326,113,1678557437,763311392,world,vicon/cf_gate3/cf_gate3,-0.009790533757824404,0.19733518395258096,0.5564191419470346,5.677094825619597e-05,-0.037924383801751387,0.7068877436427929,0.7063083291154919
1678557437.814896,114,1678557437,783625276,world,vicon/cf_gate3/cf_gate3,-0.00981275018733648,0.19730328549906093,0.5563833502016373,7.446178326985271e-05,-0.03790063023076994,0.7069054502659823,0.7062918809301167
1678557437.835222,115,1678557437,803036858,world,vicon/cf_gate3/cf_gate3,-0.00980911935137182,0.1973008098384327,0.5564044989561003,6.685952799855275e-05,-0.03791460237029999,0.706891365513022,0.7063052285096301
1678557437.8546183,116,1678557437,823325526,world,vicon/cf_gate3/cf_gate3,-0.009772790797363644,0.1973277392103695,0.5563921818672771,7.911067285095074e-05,-0.037899495874865866,0.7069146826872482,0.7062827007332968
1678557437.8748333,117,1678557437,843486668,world,vicon/cf_gate3/cf_gate3,-0.00978656522000208,0.1973169202970113,0.556436361141051,6.523016450276598e-05,-0.03790391337431286,0.7069056285024021,0.706291527265875
1678557437.8950338,118,1678557437,863482698,world,vicon/cf_gate3/cf_gate3,-0.009839001937571415,0.19731169172879265,0.5563890085981509,7.035599656915023e-05,-0.03791783626389672,0.7068923400636616,0.7063040792055633
1678557437.9146352,119,1678557437,883523592,world,vicon/cf_gate3/cf_gate3,-0.009756977244488253,0.19731976060744758,0.5563886458213624,5.936127970566655e-05,-0.037921115783174836,0.7068839140513204,0.7063123370786347
1678557437.935078,120,1678557437,903083643,world,vicon/cf_gate3/cf_gate3,-0.00975431756671462,0.19731943795346626,0.5564259072813483,6.13665744506667e-05,-0.03791068518661907,0.7069007558061025,0.7062960410646415
1678557437.9548228,121,1678557437,923501349,world,vicon/cf_gate3/cf_gate3,-0.009840403570796415,0.19731346658022825,0.5564456913881366,6.581969594105487e-05,-0.03792109771406736,0.7068906388997901,0.7063056071218566
1678557437.9746647,122,1678557437,943421402,world,vicon/cf_gate3/cf_gate3,-0.00978778346452529,0.19731176310447845,0.556356376873098,6.343047685887871e-05,-0.03791870078229443,0.7068803149949907,0.7063160683292857
1678557437.9952235,123,1678557437,963460866,world,vicon/cf_gate3/cf_gate3,-0.009725318143078726,0.19733382820070913,0.5563898911486272,6.218932181702355e-05,-0.037909245943646384,0.7069009400024803,0.7062959338889628
1678557438.0149662,124,1678557437,983634505,world,vicon/cf_gate3/cf_gate3,-0.00983425436819184,0.19731416536235669,0.5564952795834347,6.458413864344317e-05,-0.037906212767433646,0.7068994097678284,0.7062976280099028
1678557438.0345101,125,1678557438,2966019,world,vicon/cf_gate3/cf_gate3,-0.009841669052290865,0.1973007041349426,0.5563261007067964,7.470212854957046e-05,-0.03790735565670904,0.7068973657275733,0.7062996114497906
