Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1678561498.8504157,27,1678561498,850203574,world,-1.224735140800476,-3.027791976928711,0.016952501609921455,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561498.93964,28,1678561498,939458214,world,-1.223634958267212,-3.0267550945281982,0.01840304024517536,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561499.0396974,29,1678561499,39581222,world,-1.2241042852401733,-3.0274860858917236,0.01815224252641201,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561499.1396513,30,1678561499,139442313,world,-1.2239388227462769,-3.0265655517578125,0.018029289320111275,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561499.2392678,31,1678561499,239087386,world,-1.2235862016677856,-3.0267460346221924,0.018300820142030716,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561499.3394666,32,1678561499,339273345,world,-1.2239118814468384,-3.0270283222198486,0.018060442060232162,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561499.4394784,33,1678561499,439305688,world,-1.2236452102661133,-3.026736259460449,0.018900595605373383,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561499.5396395,34,1678561499,539483784,world,-1.2240123748779297,-3.026555061340332,0.018271178007125854,0.00830262340605259,0.00830262340605259,0.045664429664611816,0.998887836933136
1678561499.6618047,35,1678561499,661624273,world,-1.2236034870147705,-3.026724338531494,0.01827053166925907,0.00830262340605259,0.00830262340605259,0.04428065940737724,0.9989501237869263
1678561499.7402618,36,1678561499,740055152,world,-1.2247248888015747,-3.02783203125,0.01682039350271225,0.009686394594609737,0.00830262340605259,0.045664429664611816,0.9988753795623779
1678561499.8399782,37,1678561499,839718435,world,-1.224809169769287,-3.0279016494750977,0.01684376411139965,0.009686394594609737,0.00830262340605259,0.045664429664611816,0.9988753795623779
1678561499.9393017,38,1678561499,939154603,world,-1.2247328758239746,-3.02790904045105,0.01692546159029007,0.009686394594609737,0.00830262340605259,0.04704819992184639,0.9988111257553101
1678561500.1379972,39,1678561500,137834388,world,-1.2244623899459839,-3.027884006500244,0.016968175768852234,0.009686394594609737,0.00830262340605259,0.04704819992184639,0.9988111257553101
1678561500.160806,40,1678561500,160681880,world,-1.2244623899459839,-3.027884006500244,0.016968175768852234,0.009686394594609737,0.00830262340605259,0.04704819992184639,0.9988111257553101
1678561500.2406602,41,1678561500,240196510,world,-1.2247751951217651,-3.0278613567352295,0.01696671172976494,0.009686394594609737,0.00830262340605259,0.04843197017908096,0.9987450242042542
1678561500.4327912,42,1678561500,432252150,world,-1.225184679031372,-3.027787685394287,0.016936849802732468,0.009686394594609737,0.00830262340605259,0.04843197017908096,0.9987450242042542
1678561500.5340364,43,1678561500,533579188,world,-1.22476327419281,-3.027860641479492,0.016959968954324722,0.009686394594609737,0.00830262340605259,0.04843197017908096,0.9987450242042542
1678561500.6348624,44,1678561500,634393752,world,-1.2242225408554077,-3.02728009223938,0.018161572515964508,0.009686394594609737,0.00830262340605259,0.049815740436315536,0.9986769556999207
1678561500.73711,45,1678561500,736637827,world,-1.2236846685409546,-3.0267088413238525,0.019062547013163567,0.00830262340605259,0.00830262340605259,0.04843197017908096,0.9987574815750122
1678561500.8390253,46,1678561500,838538157,world,-1.2236058712005615,-3.0267255306243896,0.018486790359020233,0.00830262340605259,0.00830262340605259,0.04843197017908096,0.9987574815750122
1678561500.9415846,47,1678561500,941142338,world,-1.223644495010376,-3.026744842529297,0.017951274290680885,0.00830262340605259,0.00830262340605259,0.04843197017908096,0.9987574815750122
1678561501.03201,48,1678561501,31536039,world,-1.2236195802688599,-3.0267724990844727,0.017928479239344597,0.00830262340605259,0.00830262340605259,0.04704819992184639,0.9988235831260681
1678561501.1338425,49,1678561501,133323227,world,-1.2236641645431519,-3.026779890060425,0.018606940284371376,0.00830262340605259,0.00830262340605259,0.04704819992184639,0.9988235831260681
1678561501.333112,50,1678561501,332888357,world,-1.2236049175262451,-3.0267810821533203,0.018559060990810394,0.00830262340605259,0.00830262340605259,0.04704819992184639,0.9988235831260681
1678561501.4328258,51,1678561501,432642213,world,-1.2236123085021973,-3.026744842529297,0.0181106086820364,0.00830262340605259,0.00830262340605259,0.04704819992184639,0.9988235831260681
1678561501.5327983,52,1678561501,532591710,world,-1.2237402200698853,-3.027846574783325,0.01794298179447651,0.009686394594609737,0.009686394594609737,0.045664429664611816,0.9988629221916199
1678561501.6331384,53,1678561501,632958226,world,-1.2238517999649048,-3.027315855026245,0.01790139451622963,0.009686394594609737,0.009686394594609737,0.045664429664611816,0.9988629221916199
1678561501.733086,54,1678561501,732973079,world,-1.223780870437622,-3.0277793407440186,0.0179497878998518,0.009686394594609737,0.009686394594609737,0.045664429664611816,0.9988629221916199
1678561501.932324,55,1678561501,932160795,world,-1.223504900932312,-3.0267436504364014,0.01799539290368557,0.00830262340605259,0.009686394594609737,0.045664429664611816,0.9988753795623779
1678561502.031826,56,1678561502,31638427,world,-1.2235469818115234,-3.0267386436462402,0.018908223137259483,0.00830262340605259,0.009686394594609737,0.045664429664611816,0.9988753795623779
1678561502.1317089,57,1678561502,131521036,world,-1.2234959602355957,-3.0267560482025146,0.018113521859049797,0.00830262340605259,0.009686394594609737,0.045664429664611816,0.9988753795623779
