Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,transform.translation.x,transform.translation.y,transform.translation.z,transform.rotation.x,transform.rotation.y,transform.rotation.z,transform.rotation.w
1678557437.737275,110,1678557437,702875922,world,vicon/cf_gate2/cf_gate2,2.0153227471492245,-1.4954759936701334,0.5430502366312862,-0.002627894499551025,0.00011371202975639238,-0.0001005364141800524,0.9999965355602503
1678557437.7548156,111,1678557437,723508173,world,vicon/cf_gate2/cf_gate2,2.0153502478718353,-1.4956092310163775,0.5429621481188325,-0.0027448877374794843,0.00010652430377794715,-0.00010324343603402757,0.9999962217851996
1678557437.7744954,112,1678557437,743485518,world,vicon/cf_gate2/cf_gate2,2.015318595541045,-1.496067880021405,0.5429671764403005,-0.003744878430839612,0.00014598326408632055,-0.00012695342526055866,0.9999929692039103
1678557437.7953942,113,1678557437,763311392,world,vicon/cf_gate2/cf_gate2,2.0153161578867778,-1.496410818338555,0.5429109829886789,-0.0045038278876039515,0.0001711465087771767,-0.00015187418621382675,0.9999898315370326
1678557437.8148568,114,1678557437,783625276,world,vicon/cf_gate2/cf_gate2,2.015306077816139,-1.4964408548730013,0.5428596945026982,-0.004497257005129201,0.00017516978730000644,-0.000141132741920789,0.9999898619868727
1678557437.8351777,115,1678557437,803036858,world,vicon/cf_gate2/cf_gate2,2.01531259309598,-1.4960681391122026,0.5429474761211598,-0.00376908942246858,0.00014659930855053478,-0.00013140600111754769,0.9999928775776511
1678557437.8545978,116,1678557437,823325526,world,vicon/cf_gate2/cf_gate2,2.0153994715653307,-1.4952800465963085,0.543055919647264,-0.0022399469278291642,8.023663114287357e-05,-8.555336485975002e-05,0.9999974844370686
1678557437.8748243,117,1678557437,843486668,world,vicon/cf_gate2/cf_gate2,2.015346382080905,-1.496163730124345,0.5429599792467458,-0.003996691278172293,0.00013876164797611856,-0.00013341153576992308,0.9999919946706544
1678557437.894991,118,1678557437,863482698,world,vicon/cf_gate2/cf_gate2,2.0152983427920654,-1.4957109278892922,0.5429695697504439,-0.003078169999605865,0.00011622348172533829,-9.644598764820309e-05,0.9999952510185872
1678557437.9145935,119,1678557437,883523592,world,vicon/cf_gate2/cf_gate2,2.015397421689677,-1.4953773316853167,0.5430413471279979,-0.002447396418860953,8.606384091578748e-05,-7.595384404722862e-05,0.9999969985328945
1678557437.9350536,120,1678557437,903083643,world,vicon/cf_gate2/cf_gate2,2.015403767519112,-1.4956471666406594,0.543025066684278,-0.002995777327517346,8.942794911659587e-05,-9.563817742393105e-05,0.9999955040769858
1678557437.9547853,121,1678557437,923501349,world,vicon/cf_gate2/cf_gate2,2.0152708977292253,-1.4961581784548927,0.5429475669391813,-0.004018117666524983,0.00015680234681415286,-0.00011436460125101617,0.9999919084993538
1678557437.9746423,122,1678557437,943421402,world,vicon/cf_gate2/cf_gate2,2.0153513532796157,-1.4954682837369935,0.5429705194960187,-0.0026026964626474657,0.00010169904252608685,-8.353041981711032e-05,0.9999966043197832
1678557437.9952443,123,1678557437,963460866,world,vicon/cf_gate2/cf_gate2,2.015443838711294,-1.4950842002830735,0.5430764891277734,-0.0018843725124432537,5.505343899105867e-05,-6.0997112211486385e-05,0.9999982211927706
1678557438.0149572,124,1678557437,983634505,world,vicon/cf_gate2/cf_gate2,2.01530124958435,-1.4956956744263665,0.5430648358358825,-0.003118438510222203,0.00011494089547427014,-0.00011863197281069604,0.9999951240162641
1678557438.0344636,125,1678557438,2966019,world,vicon/cf_gate2/cf_gate2,2.015289487823698,-1.4963283250591601,0.5428322393517153,-0.004292983856359138,0.00016159099844781266,-0.00013340984143143153,0.9999907631472265
1678557438.0555103,126,1678557438,23682406,world,vicon/cf_gate2/cf_gate2,2.0154369387312823,-1.4953323078028569,0.5430386587438324,-0.0023675860698164435,8.189938572165767e-05,-9.38038508681385e-05,0.9999971895108157
1678557438.0746021,127,1678557438,43524690,world,vicon/cf_gate2/cf_gate2,2.015335500672551,-1.4959388404509302,0.5430507888474407,-0.003643806427381738,0.0001312043604369554,-0.00012834265826175176,0.9999933444720007
1678557438.0954826,128,1678557438,62929486,world,vicon/cf_gate2/cf_gate2,2.0152817898138617,-1.4956569682132081,0.5429285641645548,-0.0029392072826324687,0.00010370436687040523,-9.58872997675532e-05,0.9999956705464178
1678557438.114363,129,1678557438,82945553,world,vicon/cf_gate2/cf_gate2,2.015392747487865,-1.4956387099280881,0.5429739572113871,-0.0029293029992202542,0.00012110083101683609,-9.243946965028092e-05,0.9999956979774822
1678557438.1351798,130,1678557438,102881507,world,vicon/cf_gate2/cf_gate2,2.0154327490741544,-1.494751872499383,0.5432010252031123,-0.0012584775660048108,3.604250678345339e-05,-4.4856226290580586e-05,0.9999992064612214
1678557438.1546853,131,1678557438,123642544,world,vicon/cf_gate2/cf_gate2,2.015269375927217,-1.4958685622281622,0.54294598281966,-0.003431169268740138,0.00014136142016074022,-0.00011176400589131449,0.9999940972841815
