Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1678571850.6143534,19,1678571850,613839917,world,-1.22226083278656,-3.0376574993133545,0.03404441103339195,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571850.7161722,20,1678571850,715748697,world,-1.2223349809646606,-3.0375869274139404,0.0340447723865509,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571850.81774,21,1678571850,817457235,world,-1.2224234342575073,-3.037480115890503,0.03404266759753227,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571850.927903,22,1678571850,927684959,world,-1.2222793102264404,-3.037667751312256,0.034014198929071426,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571851.0161495,23,1678571851,15932647,world,-1.222312331199646,-3.0376689434051514,0.03402641415596008,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571851.3266776,24,1678571851,326509940,world,-1.2223058938980103,-3.037658214569092,0.03434857726097107,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571851.514995,25,1678571851,514752803,world,-1.222305417060852,-3.03764271736145,0.034030597656965256,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571851.715027,26,1678571851,714857721,world,-1.2222905158996582,-3.0376393795013428,0.03405141830444336,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571851.8151886,27,1678571851,814958353,world,-1.2222940921783447,-3.0376381874084473,0.034035004675388336,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571851.914743,28,1678571851,914474159,world,-1.2223225831985474,-3.037619113922119,0.034022048115730286,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.0135694,29,1678571852,13351384,world,-1.2223820686340332,-3.037534713745117,0.034033481031656265,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.2265809,30,1678571852,226144151,world,-1.2223328351974487,-3.037621021270752,0.03401883691549301,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.3165617,31,1678571852,316098497,world,-1.2223185300827026,-3.037609338760376,0.03401359170675278,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.4177322,32,1678571852,417514880,world,-1.2223182916641235,-3.037628650665283,0.03463400527834892,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.5164838,33,1678571852,516286890,world,-1.222336769104004,-3.0376346111297607,0.034020304679870605,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.6275294,34,1678571852,627397292,world,-1.222327470779419,-3.0376346111297607,0.03401966765522957,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.7165096,35,1678571852,716292829,world,-1.2223037481307983,-3.037635087966919,0.03404975309967995,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.8163917,36,1678571852,816240653,world,-1.2223191261291504,-3.0376193523406982,0.03404366597533226,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571852.9163077,37,1678571852,916122189,world,-1.2223516702651978,-3.037604808807373,0.03404272720217705,0.00830262340605259,0.006918853148818016,0.004151311703026295,0.9999329447746277
1678571853.016225,38,1678571853,16025528,world,-1.2223622798919678,-3.037600517272949,0.034032076597213745,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
1678571853.1160882,39,1678571853,115871106,world,-1.2223445177078247,-3.0376224517822266,0.03404393419623375,0.00830262340605259,0.00830262340605259,0.004151311703026295,0.9999224543571472
