Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,transform.translation.x,transform.translation.y,transform.translation.z,transform.rotation.x,transform.rotation.y,transform.rotation.z,transform.rotation.w
1678557437.7550745,110,1678557437,723508173,world,vicon/cf_obs1/cf_obs1,1.5118356697594417,-2.5644199296280585,1.0475366508818622,0.09725332762240325,-0.025944126581596824,0.9896932419648096,0.10186255136934486
1678557437.7744973,111,1678557437,743485518,world,vicon/cf_obs1/cf_obs1,1.5118413417416006,-2.564366966051109,1.0476115611434316,0.08949699027321202,-0.025500792812434933,0.9904177435841323,0.10204259645701778
1678557437.7954295,112,1678557437,763311392,world,vicon/cf_obs1/cf_obs1,1.5118296169161565,-2.5643094591158073,1.047573051219739,0.09913592005027898,-0.025026854719217482,0.9895696456065486,0.10147729988907753
1678557437.8149316,113,1678557437,783625276,world,vicon/cf_obs1/cf_obs1,1.5118344550800207,-2.56438840160797,1.0475738867449296,0.097296322102123,-0.025941700696863308,0.9896911017041286,0.10184290391589645
1678557437.8352895,114,1678557437,803036858,world,vicon/cf_obs1/cf_obs1,1.5118182871218406,-2.564369429939035,1.0475993334430558,0.09621040093777725,-0.025960473001657814,0.9897868072973358,0.10193963259237736
1678557437.8546565,115,1678557437,823325526,world,vicon/cf_obs1/cf_obs1,1.5118794904820896,-2.5643695255572054,1.0476151865371635,0.095416501284557,-0.025792029686795986,0.9898773698900221,0.10184917803724362
1678557437.8748937,116,1678557437,843486668,world,vicon/cf_obs1/cf_obs1,1.5118460385581767,-2.564355386786193,1.0476278295750578,0.09544076418853849,-0.02590116221929316,0.9898627640429755,0.10194066258367318
1678557437.8950706,117,1678557437,863482698,world,vicon/cf_obs1/cf_obs1,1.511787362560926,-2.5643761799738236,1.0475751758141834,0.08247131052989888,-0.025221231844194975,0.9910234836825965,0.10215100192045477
1678557437.9147744,118,1678557437,883523592,world,vicon/cf_obs1/cf_obs1,1.5118736915982596,-2.5643749005960004,1.0475866327265186,0.0940995199441189,-0.025917919166146018,0.9899823387511454,0.10202210923714473
1678557437.935347,119,1678557437,903083643,world,vicon/cf_obs1/cf_obs1,1.5118883146203088,-2.56436543465269,1.0476266010445228,0.10038554778098574,-0.02615469335627881,0.9893737930854812,0.10187331038008882
1678557437.9550946,120,1678557437,923501349,world,vicon/cf_obs1/cf_obs1,1.5117860332538373,-2.564372219152464,1.0476135297100155,0.0894271713147596,-0.025649602366847126,0.9904271091167676,0.10197558754753955
1678557437.9746926,121,1678557437,943421402,world,vicon/cf_obs1/cf_obs1,1.5118480572049697,-2.564391484245281,1.0475452253922364,0.09130106571696141,-0.025556342400752517,0.9902632817170994,0.1019294934988058
