time,x,y,z,r,p,y,command
2.6226043701171875e-06,-1.0615097976163343,-3.030585817577431,0.03357160597346126,-0.06348320444835212,0.0016560917506152004,-0.047014286502322325,Command.TAKEOFF
0.04107189178466797,-1.0615478973638077,-3.0305587015349955,0.03362364157102278,-0.0633675408604815,0.00460017555177917,-0.047630536416773415,Command.NONE
0.07436609268188477,-1.0615335558246917,-3.0305579323332092,0.033534565640307795,-0.06520679213203577,0.0030702929214903277,-0.04752483136004863,Command.NONE
0.10773754119873047,-1.061538295082401,-3.030532509157517,0.03363197840094951,-0.06438577829825368,0.005436038782001337,-0.04807154405969635,Command.NONE
0.14108848571777344,-1.0614255656950404,-3.030605118350445,0.03346555780682915,-0.05909628992306266,-0.004728445911299419,-0.04505685614353182,Command.NONE
0.17437338829040527,-1.0615298681914058,-3.0305720032788983,0.03344252635921917,-0.06005900250331134,-0.0030507044513754166,-0.04571134313622024,Command.NONE
0.20773005485534668,-1.0614324007619798,-3.0305919149211062,0.033492722369122055,-0.06041408333530285,-0.0058025046984489315,-0.0441980087881514,Command.NONE
0.24106431007385254,-1.0614487594274211,-3.0304465043628883,0.0334475541069667,-0.058299485178115944,-0.005158167118826894,-0.04505759412648813,Command.NONE
0.27439451217651367,-1.061263619503475,-3.0301641828179897,0.0334680572512462,-0.056093656851796424,-0.006374303686494328,-0.0456203153052285,Command.NONE
0.307694673538208,-1.0611957184576875,-3.029907273920763,0.033597449594664104,-0.061693754318328166,1.8223454320092894e-05,-0.044065321525434145,Command.NONE
0.34106993675231934,-1.061006899927741,-3.02963360088814,0.033666228144061124,-0.06646270874321593,0.004850455269852699,-0.04270626415114173,Command.NONE
0.3743622303009033,-1.061052834330307,-3.029590073036598,0.033566033494247444,-0.05752889900889111,0.0016920059758598906,-0.047064827884067406,Command.NONE
0.40773653984069824,-1.060895995058549,-3.029593441245538,0.033620937022174606,-0.06546380783358406,0.002280705700732267,-0.04294473934982748,Command.NONE
0.4410817623138428,-1.0607204877367598,-3.02966324286113,0.0336832519826458,-0.06886224650634006,0.002176287312894346,-0.04231919661756732,Command.NONE
0.4743938446044922,-1.0605453470165174,-3.0297387635869164,0.033539694856302434,-0.0651488518880914,-0.006985999029003898,-0.03932604454132532,Command.NONE
0.5077276229858398,-1.060317244754554,-3.0296772974395805,0.033828027455938346,-0.07895336829263658,0.00871888860330169,-0.04195902683665435,Command.NONE
0.5410666465759277,-1.0603221776171772,-3.029595779896884,0.03357896294809153,-0.0625473794960768,-0.008982064921297163,-0.036124667960670334,Command.NONE
0.574394941329956,-1.0601242987339683,-3.0292391202682536,0.033701489888792124,-0.0646468486487746,0.00046597239896053815,-0.02206673419821013,Command.NONE
0.6077485084533691,-1.0598566103804368,-3.028962234355051,0.03336993475130791,-0.04967231415666928,-0.018107253746168554,-0.009857890646360258,Command.NONE
0.6410839557647705,-1.0597423499796401,-3.02871230721728,0.03348421837602287,-0.060160296537802,-0.0033370980907621553,-0.005498976792234113,Command.NONE
0.6743824481964111,-1.0595481377578084,-3.0287434952843566,0.03349046905133611,-0.05114345042836267,-0.017079269664657972,-0.001760802085702507,Command.NONE
0.7077302932739258,-1.0594796187716347,-3.0288539814084627,0.033382951547728155,-0.050488317387076924,-0.01429133182654053,0.0013704544485041068,Command.NONE
0.7410483360290527,-1.0593937055714813,-3.0289712997687404,0.03365431081878481,-0.06197892961277555,-0.0017034772010251654,-0.0010801781429846287,Command.NONE
0.7743957042694092,-1.0593567280468386,-3.0294305077263695,0.0336945188653821,-0.06283624269808573,-0.008287751320569043,0.002936728891840806,Command.NONE
0.8077297210693359,-1.0591921973501226,-3.0298617327171575,0.033790059784539694,-0.05778508629990527,-0.014194440187975584,0.0012140318069600864,Command.NONE
0.8410656452178955,-1.0590671963727312,-3.030324336650847,0.03396094895080216,-0.05371763888007596,-0.01587402785290153,0.0001801324883454547,Command.NONE
0.8744144439697266,-1.0590725084673842,-3.0311040085352072,0.03472076603834914,-0.061406670329987326,-0.029442440963676757,-0.0018609620492047864,Command.NONE
0.9077200889587402,-1.0591052598735564,-3.0315428246291596,0.03596629865493466,-0.07301366785415153,-0.038596105682766654,-0.0032798265971738173,Command.NONE
0.9410660266876221,-1.0593347223303322,-3.0319776709179855,0.03799093618198018,-0.07766820396202337,-0.040573109892185086,-0.004872134892654814,Command.NONE
0.9743566513061523,-1.0599020258919893,-3.0324668026023276,0.043531996421974146,-0.09672187997308423,-0.04453215954828338,-0.005363260516861554,Command.NONE
1.0076937675476074,-1.0608873165251824,-3.032613206349428,0.04916783183028476,-0.09166642878355241,-0.06066964750253846,-0.007080939938152029,Command.NONE
1.0410637855529785,-1.0620295139945946,-3.032631345688328,0.05678569013426976,-0.08960477321070906,-0.062446861251014334,-0.005365589394110924,Command.NONE
1.0743937492370605,-1.0645180535047831,-3.032424528953131,0.06928538200320991,-0.060935409285202094,-0.07287503497986506,-0.007861095196915432,Command.NONE
1.1077055931091309,-1.0666349112443885,-3.0321780588359255,0.08100631273323569,-0.0637476801927396,-0.04365236743763709,-0.007069765682059106,Command.NONE
1.1410787105560303,-1.0690278647042248,-3.0318191003076214,0.0941705901129828,-0.06441396780454131,-0.013606820080809733,-0.005855097445290466,Command.NONE
1.17439866065979,-1.0720499818145055,-3.031123323241593,0.11388394022456488,-0.07930941215104234,0.021282746828176033,-0.009290847618063659,Command.NONE
1.2077596187591553,-1.074155270169941,-3.0305122539774856,0.13021072019333538,-0.07403814289841136,0.03939468292652904,-0.007003261323115491,Command.NONE
1.2410757541656494,-1.075839995530087,-3.0299766973651185,0.14743932869123305,-0.07304291763160616,0.05183464211803155,-0.008127821407438828,Command.NONE
1.274364948272705,-1.0770243254536405,-3.029204081910501,0.17167545652772395,-0.05418595398801959,0.049825125264633056,-0.006137401932509957,Command.NONE
1.3077354431152344,-1.0773539814108455,-3.0287404634053847,0.19028428531733269,-0.04597305513018079,0.045608503353544605,-0.008433882407249441,Command.NONE
1.3410682678222656,-1.0768648559761775,-3.0285168846059074,0.2096601489506091,-0.046240998204012285,0.03636893895174756,-0.0029040523193137866,Command.NONE
1.3743677139282227,-1.075835901532419,-3.0284331165262386,0.2352307948835919,-0.03225981907278727,0.03921369646571842,-0.021584809648055404,Command.NONE
1.407733678817749,-1.0741884444697387,-3.0285365443022125,0.25504221454645104,-0.022959491780322867,0.018282129932225045,-0.010626109500615145,Command.NONE
1.441065788269043,-1.0724832776125726,-3.029006494620701,0.274807409916843,-0.025583281906290802,0.027204854823175993,-0.017409107169171385,Command.NONE
1.4744088649749756,-1.069937350294977,-3.0303589377394773,0.30073231268986017,-0.04928309321861267,0.0046710335561748586,-0.0035490699115824603,Command.NONE
1.5077314376831055,-1.0674374832414284,-3.0313257480325615,0.3208219150298226,-0.03957595097853777,-0.004630576041343898,-0.004702978589947134,Command.NONE
1.5410664081573486,-1.0650421479277057,-3.032662313358648,0.3403010918915058,-0.01864962200961102,-0.030805778685077306,-0.005493534726612068,Command.NONE
1.574397325515747,-1.0614876099230683,-3.0345692497693797,0.3675840605163497,-0.0386056087000613,-0.030628821554249026,0.0022374266470216748,Command.NONE
1.6077306270599365,-1.05891666384292,-3.0360826879764713,0.38774958579287894,-0.04880121121121649,-0.03143693979481157,0.003550064596348793,Command.NONE
1.6410634517669678,-1.0564158258846916,-3.037698864217168,0.40825064015176177,-0.05732404145292175,-0.03645197086693076,0.011011333800885956,Command.NONE
1.674396276473999,-1.0533174211831615,-3.0400309714442737,0.43577265971600637,-0.05532197360942238,-0.046960076482742114,0.008173489789845266,Command.NONE
1.7077298164367676,-1.052520050118942,-3.04311500308255,0.456284296125369,-0.037403005107747134,-0.07257588074758162,0.026862334931561555,Command.NONE
1.7410683631896973,-1.049242457085416,-3.043096028667229,0.4782032883217595,-0.06191898279904881,-0.048074439991572196,0.015122393076993926,Command.NONE
1.774397611618042,-1.0471070614025901,-3.0450523762794233,0.5071194996648315,-0.06372952993669166,-0.05118104864661594,0.019798361776839107,Command.NONE
1.807732105255127,-1.045707365995427,-3.0464004405888296,0.5288247640486485,-0.09489658559597369,-0.05411411580821297,0.02030444254731777,Command.NONE
1.8410685062408447,-1.0447316525140073,-3.0477829494763067,0.5510380911938746,-0.08507963607270107,-0.04953410063915018,0.028419856711993072,Command.NONE
1.8743953704833984,-1.044535096682932,-3.050103872884929,0.5805485058444705,-0.0009126826308256637,-0.10110035929561685,0.0413150369070818,Command.NONE
1.907731056213379,-1.0436257812303027,-3.050306310391645,0.6039631974550189,-0.07818880768648148,-0.0284799319180467,0.03539473536492063,Command.NONE
1.941042423248291,-1.0431737929345175,-3.0514422300208435,0.6263874250516301,-0.10725254251154968,-0.03800565066570518,0.0388274816969285,Command.NONE
1.9744017124176025,-1.043739377856963,-3.053014206495217,0.6570146347453374,-0.011514035341479581,-0.060305259155293764,0.04245788201547485,Command.NONE
2.007735013961792,-1.0429883615217466,-3.0529887209567805,0.680552286049777,-0.12010446262520387,-0.027222647238531468,0.032746387971942195,Command.NONE
2.041074514389038,-1.0433157702564972,-3.0534637830183433,0.7042833973495816,-0.05152203433896292,-0.02216582916098401,0.030841494784063218,Command.NONE
2.0743892192840576,-1.0436070100765065,-3.0543009659516973,0.735085777371613,-0.05124318708854091,-0.029665189721103782,0.03488254246342058,Command.NONE
2.1077334880828857,-1.0437046197649842,-3.054477950073208,0.7574806600030042,-0.08680672721674769,-0.014980297963545903,0.02875065027800473,Command.NONE
2.141054391860962,-1.044322440713629,-3.05563484729717,0.7792908715392752,-0.03738147949865103,-0.04076480218293205,0.03274323941214274,Command.NONE
2.1743967533111572,-1.0441444582604085,-3.055773652177649,0.8079441451278435,-0.02000153866376311,-0.024300351803859487,0.03189505455197423,Command.NONE
2.2077276706695557,-1.0441077419399603,-3.056377463055519,0.8283585425494114,-0.02441274275480902,-0.010682939139040283,0.027361190722724107,Command.NONE
2.241067886352539,-1.0446073430934955,-3.057501088060239,0.8466570504843903,-0.04795231148402932,-0.019429228630828112,0.02585681880238553,Command.NONE
2.274402618408203,-1.0449677327801166,-3.058880026664714,0.8700708093831038,0.016437247731456824,-0.03302777956361399,0.01790908086120319,Command.NONE
2.307731866836548,-1.0448469413274086,-3.059720316313059,0.8866490296697769,-0.023409937719122437,-0.022655649782350233,0.019965180860159047,Command.NONE
2.341064929962158,-1.0447704054174851,-3.0608128947428495,0.9016686072203631,-0.03466928704686898,-0.023758896691401812,0.024580411749284693,Command.NONE
2.374394416809082,-1.0448387351470367,-3.0625360560322403,0.9197280158358129,-0.018238700838299447,-0.02457983601655285,0.016638613870455253,Command.NONE
2.407701015472412,-1.0445398049333585,-3.0634855458476835,0.9323964247603568,-0.03771099159497624,-0.02516111092709501,0.021369627440849002,Command.NONE
2.441077709197998,-1.0447688938605115,-3.0652889190565236,0.9432915569404615,-0.015943748703689354,-0.056539145255997014,0.012703883479136438,Command.NONE
2.474395513534546,-1.0444816033846303,-3.066738487348183,0.9571697701570957,-0.02397883451747373,-0.049242988476538026,0.011832563591382501,Command.NONE
2.5077273845672607,-1.044243792743748,-3.067791647607602,0.9660597311681344,-0.07383913000440737,-0.026858732596547707,0.007903801649752615,Command.NONE
2.5410690307617188,-1.0433069280585783,-3.0679722197546466,0.9750591461788352,-0.06103952063300447,-0.029040395572927005,0.0184504113684135,Command.NONE
2.574397325515747,-1.0427418805916537,-3.0687372002935653,0.9851999298502053,-0.06348773187799196,-0.03332304769578513,0.018982872187364642,Command.NONE
2.607736825942993,-1.042363010751713,-3.0690348322152095,0.9922259146834382,-0.059758855598955066,-0.029286306681684107,0.01641905537971436,Command.NONE
2.641073703765869,-1.0421760269658045,-3.069461424937054,0.9985441237697656,-0.024873727815721947,-0.04488275303967226,0.011754544258080334,Command.NONE
2.6743929386138916,-1.0413981647629127,-3.0693698898528328,1.0065741913271178,-0.10364725991533506,-0.02795669662228624,0.003344444017954946,Command.NONE
2.707735061645508,-1.0413329157946962,-3.0691440603069,1.0120727363781623,-0.019793174785500134,-0.06045231705372299,0.015166987744429957,Command.NONE
2.7410919666290283,-1.0409713922262243,-3.0685834473153775,1.0178762255997806,-0.019959599061102326,-0.048723506194456145,0.007646238512807623,Command.NONE
2.7744054794311523,-1.0403594590209195,-3.0676485303151426,1.0241309672879446,0.009783383252182845,-0.07858177931882004,0.005379377917244543,Command.NONE
2.8077409267425537,-1.040567431648194,-3.0671520350809174,1.0294759161211806,-0.016856933190697743,-0.05034488119896234,0.008433604788903315,Command.NONE
2.841073989868164,-1.0404799959738873,-3.066361528021431,1.0339238903830206,-0.008747219651953618,-0.04703077364362844,0.007088110920814804,Command.NONE
2.8743956089019775,-1.040388838591337,-3.0651101405649346,1.0398937171617226,0.011238720806624348,-0.05376060441625313,0.00213817929787795,Command.NONE
2.907736301422119,-1.04032819238382,-3.063999746030298,1.0442123823405944,-0.04649160567253176,-0.0406605690244171,0.008858341619032125,Command.NONE
2.941072940826416,-1.040389817325406,-3.0630587555559776,1.0480645813044465,-0.041314514419766094,-0.04104093202755729,0.008006694161283209,Command.NONE
2.9743974208831787,-1.0406458823553006,-3.061797336039684,1.0530640678525272,-0.041592643456499906,-0.034885043886385435,0.006276826696485051,Command.NONE
3.007737398147583,-1.0408048751457446,-3.060849221314403,1.0564672918110591,-0.04150521126609846,-0.03575302626800054,0.007574743713812938,Command.FULLSTATE
3.04107403755188,-1.0410251457182775,-3.060025683071211,1.0597428922659726,-0.0400434032275237,-0.034766776251204744,0.007381043777559362,Command.FULLSTATE
