time,x,y,z,r,p,y,command
2.384185791015625e-06,-1.0647551238159434,-3.0295031576340135,0.03336509289319323,-0.07436161867039913,-0.017707374704173634,-0.035802161352787985,Command.TAKEOFF
0.04214787483215332,-1.064753616559615,-3.029511613304654,0.033384524420833166,-0.07416089609701755,-0.017767792676047535,-0.034223687415147114,Command.NONE
0.07546877861022949,-1.0647282145675032,-3.0295042738804314,0.03335916475089533,-0.07680882122873246,-0.01634455214610505,-0.03443017503019499,Command.NONE
0.10882043838500977,-1.064741830029491,-3.0294768999910446,0.03332435699509642,-0.07548067433727342,-0.017139026246753276,-0.03525578154795337,Command.NONE
0.14217543601989746,-1.064703725422789,-3.0294728140141247,0.033362588677640574,-0.07383852973104969,-0.01750719783075469,-0.03520883796470925,Command.NONE
0.1754894256591797,-1.0647033376218509,-3.0294733659033866,0.033371361275087504,-0.07501609967940145,-0.01578873105331343,-0.033707085001884275,Command.NONE
0.20878958702087402,-1.0646359750331098,-3.029454366132614,0.03339473846596527,-0.07530394429685465,-0.017166005649813132,-0.03452433696368735,Command.NONE
0.2421426773071289,-1.0646532721562136,-3.02954310108428,0.03334350726857264,-0.07680969211391028,-0.01598847133633081,-0.03410397858709722,Command.NONE
0.2754800319671631,-1.064609108268291,-3.0295607205955024,0.03341621760141083,-0.07549950652476983,-0.016792580173869615,-0.03298518452706438,Command.NONE
0.30883002281188965,-1.0646563484543095,-3.029700369307761,0.03334870737391605,-0.07609640736631498,-0.01762505287322631,-0.034406309188730326,Command.NONE
0.34213829040527344,-1.0646216559238828,-3.029950636189059,0.03343821552068455,-0.07203545725755225,-0.018552696967805392,-0.035243075856142315,Command.NONE
0.37546563148498535,-1.0646046814152852,-3.0299470207345216,0.03343261730419647,-0.07183746756758312,-0.020385104141458107,-0.03821322367477563,Command.NONE
0.4088144302368164,-1.0644127411349624,-3.0297721742166597,0.033467108804929764,-0.07583345551224988,-0.016585739652873344,-0.03662333695760072,Command.NONE
0.4421041011810303,-1.0644295270819657,-3.0297104368606464,0.03342136844073724,-0.07471686373599642,-0.018643542833678778,-0.035515871835115884,Command.NONE
0.4754829406738281,-1.0643953011551028,-3.029664339846488,0.03348802432892911,-0.06915257680313101,-0.01737536576447396,-0.03032572455822925,Command.NONE
0.5088188648223877,-1.0641533664585214,-3.0297296410518078,0.033426348781007656,-0.07696616230728519,-0.017105078244190892,-0.025465127633139815,Command.NONE
0.5421459674835205,-1.0638678875985634,-3.0296722676420127,0.03339954782151052,-0.07660039060888406,-0.015096254165564656,-0.023488340764564422,Command.NONE
0.5754940509796143,-1.0635600476630107,-3.029366400624284,0.03338225967831816,-0.07323512456045914,-0.017182815305283518,-0.026660409654762584,Command.NONE
