time,x,y,z,r,p,y,command
2.86102294921875e-06,-1.0622384103916154,-3.027825125492421,0.03439223107397487,0.00848369440810974,0.027778401056716723,0.026325652075250523,Command.TAKEOFF
0.04446291923522949,-1.062226274357677,-3.02784710835009,0.034452498690831335,0.008015630598508199,0.028147099599923984,0.02646764080206696,Command.NONE
0.07782268524169922,-1.0622730801228435,-3.0278288202901904,0.034345764936800756,0.0095130250757191,0.02816420631689384,0.02622620063745629,Command.NONE
0.11117410659790039,-1.0622217403515823,-3.0278218034379623,0.03445045781878573,0.006987641704836441,0.028915986359779038,0.02615005232212093,Command.NONE
0.14450407028198242,-1.0622157004398467,-3.027800656904421,0.03444462893882704,0.00669267338660952,0.030201375325273193,0.025540803409895948,Command.NONE
0.1778426170349121,-1.062181820748087,-3.0277928875433533,0.034460135779654316,0.00644960586071555,0.03000247275749704,0.02614195462280564,Command.NONE
0.21117210388183594,-1.0621720637310588,-3.027845405310411,0.034468049971721496,0.006569239475964432,0.029525987942171504,0.02482248334106107,Command.NONE
0.24450206756591797,-1.0623514580328846,-3.0280385170032322,0.03452864300848512,0.002854912643081336,0.0214937706483599,0.02076970424634514,Command.NONE
0.27782225608825684,-1.062298817365211,-3.028225337714714,0.03465278600242159,0.0009670754324528463,0.02141114730421532,0.018734915742228363,Command.NONE
0.31116461753845215,-1.0622580331420435,-3.028181442455861,0.03452289296689899,0.003104370283978138,0.0196481893389479,0.019698074567349177,Command.NONE
0.3445003032684326,-1.0619446322560184,-3.0281180929850953,0.034580254823325135,0.006168855032515451,0.029534503640332815,0.016873759880735167,Command.NONE
0.3778226375579834,-1.0618269508697982,-3.028032948343496,0.03442115113767204,0.007723311185304474,0.029058205052074633,0.019821919781625893,Command.NONE
0.4111592769622803,-1.061685558617667,-3.0280118975587857,0.034599945467020075,0.0035348145446929455,0.031188001668817186,0.024225206789961873,Command.NONE
0.4444911479949951,-1.0616675537286,-3.0279876015257674,0.0344596567733229,0.0073670451889343925,0.029087590047422132,0.029587711332930144,Command.NONE
0.47781991958618164,-1.061694129525052,-3.028013989485649,0.03453964056574641,0.006420727487926019,0.031676452277788224,0.0400282186814227,Command.NONE
