time,type,x,y,z,vx,vy,vz,ax,ay,az,yaw,w1,w2,w3
0.0,takeoff,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23333333333333334,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36666666666666664,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43333333333333335,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8333333333333334,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0333333333333332,cmdFullState,-0.818631078674236,-2.964916454194359,0.4065620913925576,0.3792670868708576,0.26020736818351237,0.19683979775528476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0666666666666667,cmdFullState,-0.8059902260973164,-2.956244106312224,0.413122712609246,0.3791858329133818,0.2601352629125867,0.19679836662939637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,cmdFullState,-0.7933519054687393,-2.9475739861223227,0.41968204192674263,0.37911516997027583,0.26007370664930257,0.1967622838037975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1333333333333333,cmdFullState,-0.7807157637546935,-2.938905741991073,0.42624025762172446,0.3790550980415398,0.26002269939366024,0.19673154927848832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1666666666666667,cmdFullState,-0.768081447921366,-2.9302390222848835,0.43279753797086734,0.3790056171271736,0.25998224114565943,0.19670616305346866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,cmdFullState,-0.7554486049349446,-2.9215734753701668,0.43935406125084786,0.3789667272271774,0.2599523319053003,0.19668612512873868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2333333333333334,cmdFullState,-0.7428168817616169,-2.912908749613334,0.4459100057383421,0.37893842834155106,0.25993297167258284,0.19667143550429822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2666666666666666,cmdFullState,-0.7301859253675704,-2.9042444933807987,0.4524655497100265,0.37892072047029457,0.25992416044750694,0.1966620941801474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,cmdFullState,-0.7175553827189931,-2.8955803550389714,0.4590208714425773,0.37891360361340787,0.2599258982300727,0.19665810115628615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3333333333333333,cmdFullState,-0.7049249007820723,-2.886915982954264,0.4655761492126709,0.3789170777708911,0.2599381850202801,0.19665945643271449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3666666666666667,cmdFullState,-0.6922941265229963,-2.87825102549309,0.47213156129698375,0.37893114294274427,0.25996102081812916,0.19666616000943243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,cmdFullState,-0.679662706907952,-2.86958513102186,0.4786872859721919,0.37895579912896726,0.2599944056236198,0.19667821188643997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4333333333333333,cmdFullState,-0.6670302889054649,-2.8609179479122897,0.48524350151392615,0.37899103982395005,0.26003832467489985,0.19669560915300777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4666666666666666,cmdFullState,-0.6543965955368392,-2.8522492971071314,0.4918003521704086,0.37903025337024476,0.26007777548828626,0.1967153936323247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,cmdFullState,-0.6417616259423393,-2.8435796260894914,0.49835785864917365,0.3790676133763797,0.2600995374237687,0.19673495848998024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
